edrpou;year;default;EBIT_1_Assets;EBT_Assets;EBITDA_Assets;EBTDA_margin;EBTDA_Assets;Invent_turn;Payables_turn;CA_turn;Equity_Assets;Debt_Assets;Quick_ratio;Current_ratio;Debt_Sales;gross_profit_Debt;EBITDA_Debt;EBIT_Debt;EBT_Debt;EBTDA_Debt;gross_profit_interest_exp;EBITDA_interest_exp;EBIT_interest_exp
59;2012;0;0,101478422595593;0,0986350597358383;0,152967878195631;0,0832485534986977;0,150124515335876;58,5394661989191;30,8417559495591;109,21224675302;0,278737824291523;0,564675472054976;1,86001255492781;3,27583176396736;0,292673973464786;0,897031595293555;0,289828585080332;0,192271397001732;0,186884070955026;0,284441259033626;166,507760532151;53,7982261640798;35,689578713969
60;2012;0;0,0931422674165388;0,0840292374405878;0,102851786627279;0,0815745566152388;0,0937387566513284;173,622067775178;283,142112817105;182,178960594887;0,16121778484728;0,00114090401257361;0,0957347853213091;0,680347115875447;-0,00297855686242198;3,51032929915698;1,66736970451325;1,02525911049827;0,757763142018397;1,39987373603337;13,5314285714286;11,2862337662338;10,2207792207792
61;2012;0;0,217504731492839;0,20125232817195;0,267038865875329;0,256602333958325;0,25078646255444;118,045140096252;42,4656913349903;134,294110688535;0,715305179842973;0,178719207722074;0,760358835105155;1,28593133320874;0,156220832914372;3,60286005277884;1,74900897694617;1,42457812896362;1,31813070524494;1,6425615532275;33,8463809354437;16,4307309265517;13,3829272630269
62;2012;0;-0,00543507449059603;-0,00645549361432454;0,00807473764487266;0,0031489588178039;0,00705431852114416;20,1658353630457;73,2575913093171;155,41783339167;0,363575333784466;0,0645227123814434;1,23790938473093;1,40597547700019;0,0246990089230489;5,49808298956564;0,145935452560058;-0,0982285852948313;-0,116670710992478;0,127493326862412;298,126315789474;7,91315789473684;-5,32631578947368
63;2012;0;0,119749191541528;0,0713682221033158;0,177310767320813;0,113758625504231;0,128929797882601;114,648074653181;87,2892215193086;130,703917949956;0,306880490537115;0,416253769747022;0,368581546459589;0,882586991131804;0,333508781874276;1,15768965329496;0,46909291035936;0,316808153403113;0,188811584989898;0,341096341946145;9,04469289799672;3,66488661512373;2,4751300548961
64;2012;0;0,101218220094821;0,0925569229358301;0,105807623076962;0,125054695129893;0,0971463259179716;133,93479057558;33,9017938986687;392,952403290734;0,306552030257646;0,416943476053026;0,607103526029504;0,914451270385345;0,499049140197243;0,64106829382774;0,272927481811781;0,261089259172338;0,238747711804741;0,250585934444184;28,6939970307292;12,2161405081375;11,6862657217289
65;2012;0;0,130427798072268;0,130427798072268;0,167171339289644;0,0950307924987146;0,167171339289644;27,1455897359508;22,4367023846151;102,13642271602;0,892526737379517;0;3,24946743138058;4,34373207701762;-0,0014636288237303;4,84468002161846;2,53766338240501;1,81205279344462;1,54623589396836;2,27184648292875;28,3214856063014;14,1957742361954;9,76504015568913
66;2012;1;0,0355519604496188;0,00664377254852691;0,0358081069079625;0,00732480565148816;0,00689991900687059;19,1862699460781;123,681431982351;311,87931514766;0,108947551665425;0,391864815585036;0,266847170860316;0,32097908711072;0,401306330533568;0,110706414398793;0,0947234405086871;0,0940458544561546;0,0175748188914644;0,0182524049439969;1,44769079666957;1,23868389919418;1,22982321033952
67;2012;0;-0,0598843578196385;-0,0736024923802817;0,0199482761123646;0,00905951871864838;0,00623014155172139;39,8410694312894;24,6641815620318;111,360882214525;0,776038493767264;0,00317037873337638;0,586496978723875;1,4023865439231;-0,0000130812880583724;1,80769373612168;0,932701079543514;0,321097577965812;0,102271831788315;0,71387533336601;-2,62935398472657;1,45415369882691;-4,36534264589037
68;2012;0;0,169983368073965;0,168145867075323;0,21829947634853;0,100152392665662;0,216461975349888;53,2698738903143;39,0842817021668;88,6912964801831;0,76917210775164;0;0,613919852453447;1,74216563394865;-0,00653423458389409;4,64102896455982;2,34635406505386;1,71427241334167;1,44451321826404;2,07659486997623;231,887351778656;118,802371541502;92,5079051383399
